ix,iy,grid_x,grid_y,dx_sub,dy_sub,peak,second_peak,map_x,map_y,dx_m,dy_m,dx_ref_px,dy_ref_px
6,31,589,2741,12.50193496844102,24.87217711286898,0.43657225370407104,0.37956422567367554,-2838899.92,-1551880.85,59.00913305104161,117.39667597274158,29.504566525520804,58.69833798637079
10,31,809,2741,-25.206967913574406,12.145633781270405,0.4696533679962158,0.29214656352996826,-2837861.52,-1551880.85,-118.97688855207119,57.327391447596305,-59.488444276035594,28.663695723798153
9,32,750,2820,-2.5304452355082825,6.818660682110791,0.610001802444458,0.47453606128692627,-2838140.0,-1552253.73,-11.943701511599093,32.18407841956294,-5.971850755799546,16.09203920978147
10,32,805,2820,-13.045263344176249,-5.175185420296145,0.5293881297111511,0.4513607323169708,-2837880.4,-1552253.73,-61.57364298451189,-24.426875183797804,-30.786821492255946,-12.213437591898902
11,32,860,2820,-23.250412423071985,8.78232725656321,0.8207849264144897,0.5478991270065308,-2837620.8,-1552253.73,-109.74194663689977,41.45258465097835,-54.870973318449884,20.726292325489176
6,33,581,2899,-6.503267420907479,6.4380812912147745,0.5030337572097778,0.4279364049434662,-2838937.68,-1552626.61,-30.6954222266833,30.387743694533732,-15.34771111334165,15.193871847266866
8,33,691,2899,-14.14965337576397,13.565062543432939,0.6063953042030334,0.4603704512119293,-2838418.48,-1552626.61,-66.78636393360594,64.02709520500346,-33.39318196680297,32.01354760250173
10,33,801,2899,-11.90110583201356,12.742099073380313,0.6788574457168579,0.6018855571746826,-2837899.28,-1552626.61,-56.173219527103996,60.142707626355076,-28.086609763551998,30.071353813177538
12,33,911,2899,-1.8289025200302589,-19.52212432954648,0.5511661171913147,0.3987361490726471,-2837380.08,-1552626.61,-8.63241989454282,-92.14442683545937,-4.31620994727141,-46.072213417729685
1,34,303,2978,19.182733361559297,17.41495572258565,0.5461388230323792,0.4303642809391022,-2840249.84,-1552999.49,90.54250146655988,82.19859101060426,45.27125073327994,41.09929550530213
7,34,633,2978,0.78802439501928,27.81132468177916,0.5713617205619812,0.3454913794994354,-2838692.24,-1552999.49,3.7194751444910015,131.26945249799763,1.8597375722455007,65.63472624899882
8,34,687,2978,-10.21832756888302,1.2679160692575988,0.5029572248458862,0.4379948675632477,-2838437.36,-1552999.49,-48.230506125127846,5.984563846895866,-24.115253062563923,2.992281923447933
9,35,737,3058,3.6654795282563453,24.348093028652787,0.8314499855041504,0.6883301138877869,-2838201.36,-1553377.09,17.30106337336995,114.92299909524115,8.650531686684975,57.461499547620576
3,36,402,3137,-23.44429412372199,9.00354876956953,0.6626609563827515,0.4837242364883423,-2839782.56,-1553749.97,-110.65706826396777,42.49675019236818,-55.328534131983886,21.24837509618409
4,36,457,3137,-22.403004072463624,-15.626105276013678,0.7789031267166138,0.6827490329742432,-2839522.96,-1553749.97,-105.7421792220283,-73.75521690278455,-52.87108961101415,-36.87760845139228
7,36,622,3137,9.448447987232333,2.410157987956075,0.5659699440002441,0.4940601885318756,-2838744.16,-1553749.97,44.59667449973661,11.375945703152674,22.298337249868304,5.687972851576337
8,36,677,3137,1.1106121762985333,26.79181507140961,0.6985530853271484,0.578299343585968,-2838484.56,-1553749.97,5.242089472129076,126.45736713705334,2.621044736064538,63.22868356852667
9,36,732,3137,-17.75927921726177,-24.114812384869666,0.5500093102455139,0.4942080080509186,-2838224.96,-1553749.97,-83.82379790547556,-113.82191445658482,-41.91189895273778,-56.91095722829241
12,36,897,3137,-3.176026767037216,26.79190742300525,0.6485405564308167,0.5823177695274353,-2837446.16,-1553749.97,-14.99084634041566,126.45780303658476,-7.49542317020783,63.22890151829238
13,36,952,3137,-3.9682979677047454,26.516766078590756,0.5930070281028748,0.5172476172447205,-2837186.56,-1553749.97,-18.730366407566397,125.15913589094836,-9.365183203783198,62.57956794547418
14,36,1007,3137,16.417173783663145,18.401026297153088,0.41976264119148254,0.3538341224193573,-2836926.96,-1553749.97,77.48906025889004,86.85284412256257,38.74453012944502,43.426422061281286
12,37,892,3216,23.349349265395126,7.983782379754985,0.787316620349884,0.6877137422561646,-2837469.76,-1554122.85,110.20892853266498,37.68345283244353,55.10446426633249,18.841726416221764
13,37,947,3216,22.084939018276046,8.08694299932142,0.543726921081543,0.48878252506256104,-2837210.16,-1554122.85,104.24091216626293,38.17037095679711,52.120456083131465,19.085185478398554
2,38,336,3295,13.559405204307383,-12.245271113613475,0.5592513084411621,0.4241182506084442,-2840094.08,-1554495.73,64.00039256433085,-57.797679656255596,32.000196282165426,-28.898839828127798
4,38,446,3295,-16.29344300610221,14.187490282146658,0.5857870578765869,0.46685418486595154,-2839574.88,-1554495.73,-76.90505098880242,66.96495413173223,-38.45252549440121,33.482477065866114
6,38,557,3295,14.887769267661533,-5.883040417663412,0.8612395524978638,0.34106191992759705,-2839050.96,-1554495.73,70.27027094336243,-27.7679507713713,35.13513547168122,-13.88397538568565
10,38,778,3295,-23.342738660150616,-8.672049072268159,0.6804546117782593,0.5336607694625854,-2838007.84,-1554495.73,-110.1777264759109,-40.932071621105706,-55.08886323795545,-20.466035810552853
13,38,943,3295,-10.394228870639292,6.779964485364054,0.6047820448875427,0.43156346678733826,-2837229.04,-1554495.73,-49.06076026941746,32.00143237091834,-24.53038013470873,16.00071618545917
14,38,998,3295,13.845925391788116,-9.231492234130013,0.8119824528694153,0.5322768688201904,-2836969.44,-1554495.73,65.35276784923991,-43.57264334509366,32.676383924619955,-21.78632167254683
0,39,222,3374,-4.908451648020283,-26.67926721117001,0.6533052921295166,0.3953067362308502,-2840632.16,-1554868.61,-23.167891778655736,-125.92614123672244,-11.583945889327868,-62.96307061836122
3,39,387,3374,4.7597101598077,13.232562242016892,0.9144802093505859,0.34820082783699036,-2839853.36,-1554868.61,22.46583195429234,62.45769378231972,11.23291597714617,31.22884689115986
14,39,994,3374,-27.08105099430901,3.610862035837279,0.691398561000824,0.5165310502052307,-2836988.32,-1554868.61,-127.82256069313851,17.043268809151957,-63.91128034656926,8.521634404575979
0,40,218,3453,15.038712892537925,12.738498808270542,0.5663973093032837,0.34998613595962524,-2840651.04,-1555241.49,70.982724852779,60.12571437503696,35.4913624263895,30.06285718751848
1,40,273,3453,-28.065898963171094,4.47235502787832,0.539156973361969,0.4220576286315918,-2840391.44,-1555241.49,-132.47104310616754,21.10951573158567,-66.23552155308377,10.554757865792835
5,40,493,3453,24.33673382043955,17.703975906578314,0.7388609051704407,0.6251052021980286,-2839353.04,-1555241.49,114.86938363247468,83.56276627904964,57.43469181623734,41.78138313952482
7,40,603,3453,-20.85392104689827,11.65622377322023,0.5552431344985962,0.4915109872817993,-2838833.84,-1555241.49,-98.43050734135984,55.01737620959948,-49.21525367067992,27.50868810479974
12,40,879,3453,-6.963225625073685,0.9055990343231914,0.6317407488822937,0.5240398645401001,-2837531.12,-1555241.49,-32.86642495034779,4.2744274420054635,-16.433212475173896,2.1372137210027318
13,40,934,3453,-11.858444260172044,0.9323587279044145,0.5261580348014832,0.4617621898651123,-2837271.52,-1555241.49,-55.97185690801204,4.4007331957088365,-27.98592845400602,2.2003665978544182
1,41,268,3532,1.8347116290335603,12.713225118162262,0.5041579008102417,0.4224439561367035,-2840415.04,-1555614.37,8.659838889038404,60.00642255772587,4.329919444519202,30.003211278862935
3,41,378,3532,-3.187798470591071,-28.584670233683617,0.7948474884033203,0.4580734074115753,-2839895.84,-1555614.37,-15.046408781189854,-134.91964350298667,-7.523204390594927,-67.45982175149334
5,41,488,3532,27.30530355962255,0.9044372609745575,0.5523902177810669,0.4304332435131073,-2839376.64,-1555614.37,128.88103280141843,4.268943871799911,64.44051640070921,2.1344719358999553
6,41,543,3532,-0.3481660492595977,5.189513335912193,0.5692598819732666,0.4763111472129822,-2839117.04,-1555614.37,-1.6433437525053012,24.49450294550555,-0.8216718762526506,12.247251472752774
7,41,598,3532,7.41142460139449,27.69472279049132,0.4758545160293579,0.4118728041648865,-2838857.44,-1555614.37,34.98192411858199,130.719091571119,17.490962059290997,65.3595457855595
9,41,709,3532,-5.9088528141486485,4.288396213379215,0.5218913555145264,0.3953254222869873,-2838333.52,-1555614.37,-27.88978528278162,20.241230127149894,-13.94489264139081,10.120615063574947
11,41,819,3532,25.165574364250332,-12.912924334312555,0.5140156745910645,0.3926308751106262,-2837814.32,-1555614.37,118.78151099926156,-60.94900285795526,59.39075549963078,-30.47450142897763
12,41,874,3532,-12.945691606422933,4.152575726701976,0.48667535185813904,0.414904922246933,-2837554.72,-1555614.37,-61.10366438231624,19.600157430033324,-30.55183219115812,9.800078715016662
3,42,372,3612,-6.404797284015606,-23.7985458052438,0.5979947447776794,0.4134153127670288,-2839924.16,-1555991.97,-30.23064318055366,-112.32913620075074,-15.11532159027683,-56.16456810037537
11,42,815,3612,30.01647820949639,-10.063854469133306,0.5220271944999695,0.37046018242836,-2837833.2,-1555991.97,141.67777714882297,-47.5013930943092,70.83888857441148,-23.7506965471546
13,42,926,3612,19.366975704378895,-17.10540790359022,0.7815225720405579,0.6546809673309326,-2837309.28,-1555991.97,91.41212532466838,-80.73752530494583,45.70606266233419,-40.36876265247292
14,42,981,3612,-5.363009130401889,29.493754786815884,0.6566405296325684,0.5051130652427673,-2837049.68,-1555991.97,-25.313403095496916,139.21052259377097,-12.656701547748458,69.60526129688549
9,43,698,3691,-22.489853413662008,-12.377914923814288,0.5626299977302551,0.4751957356929779,-2838385.44,-1556364.85,-106.15210811248467,-58.42375844040343,-53.076054056242334,-29.211879220201716
14,43,974,3691,-4.787817223924796,30.209301489035994,0.6052614450454712,0.4750264286994934,-2837082.72,-1556364.85,-22.598497296925036,142.58790302824988,-11.299248648462518,71.29395151412494
15,43,1030,3691,-4.8004021821066045,30.160080264507155,0.4068440794944763,0.3064596354961395,-2836818.4,-1556364.85,-22.657898299543174,142.35557884847375,-11.328949149771587,71.17778942423688
0,44,193,3770,-8.920646945790676,18.63713523239705,0.4491446614265442,0.3889870345592499,-2840769.04,-1556737.73,-42.105453584131986,87.96727829691407,-21.052726792065993,43.98363914845704
1,44,248,3770,8.682352269762587,25.761464731742777,0.5129701495170593,0.3900391757488251,-2840509.44,-1556737.73,40.980702713279406,121.5941135338259,20.490351356639703,60.79705676691295
3,44,359,3770,-23.758028376890046,4.8049572371848415,0.45325401425361633,0.37600719928741455,-2839985.52,-1556737.73,-112.13789393892101,22.679398159512452,-56.068946969460505,11.339699079756226
4,44,415,3770,-8.960089649014568,-30.22070544758882,0.5122117400169373,0.42355769872665405,-2839721.2,-1556737.73,-42.29162314334876,-142.64172971261922,-21.14581157167438,-71.32086485630961
8,44,637,3770,10.194365549720843,-7.29871390511946,0.4882906675338745,0.32563838362693787,-2838673.36,-1556737.73,48.11740539468237,-34.44992963216385,24.058702697341186,-17.224964816081926
15,44,1026,3770,24.5797234750587,-15.99105528417712,0.6676952242851257,0.44098588824272156,-2836837.28,-1556737.73,116.01629480227706,-75.477780941316,58.00814740113853,-37.738890470658
1,45,242,3849,19.2836573116174,-5.948171230394948,0.827078640460968,0.6466110944747925,-2840537.76,-1557110.61,91.01886251083413,-28.07536820746415,45.50943125541706,-14.037684103732076
2,45,298,3849,18.543778641855297,-5.866106091092392,0.8699168562889099,0.6912441253662109,-2840273.44,-1557110.61,87.526635189557,-27.688020749956088,43.7633175947785,-13.844010374978044
3,45,354,3849,13.29971952255482,-12.132345735637944,0.41331571340560913,0.19252237677574158,-2840009.12,-1557110.61,62.77467614645875,-57.264671872211096,31.387338073229376,-28.632335936105548
4,45,410,3849,12.550302937768118,-12.0108434352895,0.40237340331077576,0.11506228148937225,-2839744.8,-1557110.61,59.237429866265515,-56.69118101456644,29.618714933132757,-28.34559050728322
5,45,466,3849,9.270645219286623,-12.043872650629373,0.5620422959327698,0.49508529901504517,-2839480.48,-1557110.61,43.75744543503286,-56.84707891097064,21.87872271751643,-28.42353945548532
11,45,802,3849,6.879450846861823,0.9142898703952713,0.502613365650177,0.3967059850692749,-2837894.56,-1557110.61,32.471007997187805,4.31544818826568,16.235503998593902,2.15772409413284
13,45,914,3849,5.760280868968406,2.7398184659169904,0.47477075457572937,0.30616477131843567,-2837365.92,-1557110.61,27.188525701530878,12.931943159128194,13.594262850765439,6.465971579564097
4,46,406,3928,8.85989988437293,-29.584654202999022,0.6257970333099365,0.48568132519721985,-2839763.68,-1557483.49,41.81872745424023,-139.6395678381554,20.909363727120116,-69.8197839190777
5,46,462,3928,13.709543536060261,16.5482434350397,0.4594777822494507,0.2334699183702469,-2839499.36,-1557483.49,64.70904549020443,78.10770901338739,32.354522745102216,39.053854506693696
7,46,574,3928,18.03401410258368,-8.060310105083655,0.566252589225769,0.4669813811779022,-2838970.72,-1557483.49,85.12054656419497,-38.04466369599485,42.560273282097484,-19.022331847997425
8,46,630,3928,-4.925208564146932,-27.27274308894945,0.9292165040969849,0.8217843770980835,-2838706.4,-1557483.49,-23.24698442277352,-128.7273473798414,-11.62349221138676,-64.3636736899207
9,46,686,3928,-6.408013702636802,-27.364460639104443,0.8784813284873962,0.7853339910507202,-2838442.08,-1557483.49,-30.2458246764457,-129.16025421657298,-15.12291233822285,-64.58012710828649
12,46,854,3928,-0.24093308334422225,-27.688474663703822,0.6447327136993408,0.5698121190071106,-2837649.12,-1557483.49,-1.137204153384729,-130.68960041268204,-0.5686020766923645,-65.34480020634102
15,46,1023,3928,-14.415496917716624,10.894176814611173,0.7495831847190857,0.5019506216049194,-2836851.44,-1557483.49,-68.04114545162246,51.42051456496473,-34.02057272581123,25.710257282482367
2,47,288,4007,16.654066595731123,-17.761351860050407,0.7284301519393921,0.6464765667915344,-2840320.64,-1557856.37,78.60719433185089,-83.83358077943792,39.303597165925446,-41.91679038971896
6,47,512,4007,8.88612431043568,-30.72052658312722,0.90737384557724,0.6249502897262573,-2839263.36,-1557856.37,41.9425067452564,-145.00088547236047,20.9712533726282,-72.50044273618023
8,47,624,4007,-22.595257359199266,-14.385041774205247,0.5252979397773743,0.44227996468544006,-2838734.72,-1557856.37,-106.64961473542053,-67.89739717424877,-53.324807367710264,-33.94869858712438
12,47,848,4007,27.500062215108183,15.642911720659788,0.4219921827316284,0.3354353606700897,-2837677.44,-1557856.37,129.8002936553106,73.83454332151419,64.9001468276553,36.917271660757095
14,47,960,4007,-29.4422120775259,0.4393926121524529,0.7509060502052307,0.5943129062652588,-2837148.8,-1557856.37,-138.96724100592226,2.0739331293595775,-69.48362050296113,1.0369665646797888
0,48,172,4086,-16.00554742563039,3.590166742680998,0.43149152398109436,0.37485072016716003,-2840868.16,-1558229.25,-75.54618384897543,16.94558702545431,-37.773091924487716,8.472793512727154
2,48,284,4086,14.918838940823688,7.922459440776063,0.5350205898284912,0.46763381361961365,-2840339.52,-1558229.25,70.41691980068781,37.394008560463014,35.208459900343904,18.697004280231507
8,48,620,4086,17.784818022914603,-20.83954975857528,0.46853187680244446,0.4120323061943054,-2838753.6,-1558229.25,83.94434106815692,-98.36267486047532,41.97217053407846,-49.18133743023766
14,48,956,4086,0.8448238628861386,25.79843925847684,0.7614368796348572,0.42534446716308594,-2837167.68,-1558229.25,3.9875686328225743,121.76863330001068,1.9937843164112872,60.88431665000534
1,49,224,4166,29.384693072623822,-5.241945528434136,0.5110329389572144,0.35193049907684326,-2840622.72,-1558606.85,138.69575130278443,-24.74198289420912,69.34787565139221,-12.37099144710456
2,49,280,4166,24.043649996346897,-14.862093310935244,0.5034576058387756,0.3670394718647003,-2840358.4,-1558606.85,113.48602798275735,-70.14908042761435,56.743013991378675,-35.074540213807175
6,49,504,4166,-8.375548251851683,19.721399853940095,0.47738635540008545,0.3114001750946045,-2839301.12,-1558606.85,-39.53258774873994,93.08500731059725,-19.76629387436997,46.542503655298624
7,49,560,4166,-9.799828332050557,-26.88654016008234,0.4657551348209381,0.39876484870910645,-2839036.8,-1558606.85,-46.255189727278626,-126.90446955558863,-23.127594863639313,-63.45223477779432
8,49,616,4166,-20.364267424663527,5.94242404117869,0.6504858732223511,0.48391255736351013,-2838772.48,-1558606.85,-96.11934224441184,28.048241474363415,-48.05967112220592,14.024120737181708
9,49,672,4166,29.425598098990942,-9.222454824880945,0.47585856914520264,0.4109465181827545,-2838508.16,-1558606.85,138.88882302723724,-43.529986773438054,69.44441151361862,-21.764993386719027
14,49,952,4166,11.518643626085039,-15.045230830728297,0.6006017923355103,0.5187774300575256,-2837186.56,-1558606.85,54.36799791512138,-71.01348952103756,27.18399895756069,-35.50674476051878
15,49,1009,4166,3.6975933936718954,8.8737516284452,0.4658806025981903,0.37399324774742126,-2836917.52,-1558606.85,17.452640818131346,41.884107686261345,8.726320409065673,20.942053843130672
1,50,215,4245,10.452976095282493,23.222166240025878,0.8396057486534119,0.5437296628952026,-2840665.2,-1558979.73,49.338047169733365,109.60862465292213,24.669023584866682,54.804312326461066
4,50,384,4245,-3.6293952510564838,-2.370889371955063,0.7585811614990234,0.6467285752296448,-2839867.52,-1558979.73,-17.130745584986602,-11.190597835627898,-8.565372792493301,-5.595298917813949
5,50,440,4245,-1.1917378558143934,-3.874878626564484,0.6244574189186096,0.5066457390785217,-2839603.2,-1558979.73,-5.625002679443937,-18.289427117384363,-2.8125013397219685,-9.144713558692182
7,50,552,4245,5.743039927350741,18.648591353936588,0.6822927594184875,0.5153848528862,-2839074.56,-1558979.73,27.107148457095494,88.02135119058069,13.553574228547747,44.010675595290344
12,50,834,4245,20.719794439274335,22.14779871562943,0.6022088527679443,0.3548738360404968,-2837743.52,-1558979.73,97.79742975337486,104.53760993777091,48.89871487668743,52.268804968885455
13,50,890,4245,4.684661424113009,10.996456003566543,0.45543739199638367,0.31696003675460815,-2837479.2,-1558979.73,22.1116019218134,51.90327233683408,11.0558009609067,25.95163616841704
5,51,437,4324,9.761617877480905,-15.17473306143733,0.7435024976730347,0.607265055179596,-2839617.36,-1559352.61,46.07483638170987,-71.6247400499842,23.037418190854936,-35.8123700249921
6,51,493,4324,9.656240830914555,-16.071707924155838,0.7562736868858337,0.6265152096748352,-2839353.04,-1559352.61,45.5774567219167,-75.85846140201555,22.78872836095835,-37.929230701007775
11,51,774,4324,-17.529317885398147,-12.047556604997178,0.5320757627487183,0.3527984023094177,-2838026.72,-1559352.61,-82.73838041907925,-56.864467175586675,-41.369190209539624,-28.432233587793338
13,51,886,4324,-0.2212964032897414,20.416236265767854,0.6715850234031677,0.5966939926147461,-2837498.08,-1559352.61,-1.0445190235275794,96.36463517442427,-0.5222595117637897,48.18231758721213
1,52,211,4403,3.0949567533199773,-6.236096249607719,0.6344554424285889,0.42764514684677124,-2840684.08,-1559725.49,14.608195875670292,-29.434374298148434,7.304097937835146,-14.717187149074217
5,52,435,4403,-4.915331206375982,-11.228695410634165,0.7001070976257324,0.6021653413772583,-2839626.8,-1559725.49,-23.200363294094636,-52.999442338193255,-11.600181647047318,-26.499721169096627
12,52,827,4403,9.996018379243718,21.805316257195994,0.7361584305763245,0.5946551561355591,-2837776.56,-1559725.49,47.18120675003035,102.92109273396508,23.590603375015174,51.46054636698254
13,52,883,4403,2.4161495383683973,12.28804364955078,0.5423588752746582,0.35337212681770325,-2837512.24,-1559725.49,11.404225821098835,57.99956602587967,5.702112910549418,28.999783012939837
15,52,995,4403,13.627114054849232,-16.256649012093998,0.5375217199325562,0.48187190294265747,-2836983.6,-1559725.49,64.31997833888838,-76.73138333708367,32.15998916944419,-38.365691668541835
2,53,263,4482,19.202767660172455,-4.327634124069161,0.4434030055999756,0.34889569878578186,-2840438.64,-1560098.37,90.63706335601398,-20.42643306560644,45.31853167800699,-10.21321653280322
8,53,598,4482,5.870585686330612,-1.3579915219199967,0.5191190838813782,0.4590907692909241,-2838857.44,-1560098.37,27.70916443948049,-6.409719983462384,13.854582219740244,-3.204859991731192
9,53,654,4482,-14.634882250621366,17.71015579779225,0.5891901850700378,0.34519967436790466,-2838593.12,-1560098.37,-69.07664422293284,83.59193536557942,-34.53832211146642,41.79596768278971
14,53,934,4482,10.552981717296955,-13.428749197771317,0.5650336146354675,0.45004594326019287,-2837271.52,-1560098.37,49.81007370564163,-63.38369621348061,24.905036852820814,-31.691848106740306
0,54,149,4561,29.537024296885175,-1.874104652714273,0.6282579302787781,0.5228472948074341,-2840976.72,-1560471.25,139.414754681298,-8.845773960811368,69.707377340649,-4.422886980405684
4,54,371,4561,10.335552567393592,21.977195413581228,0.672337532043457,0.5893282890319824,-2839928.88,-1560471.25,48.78380811809775,103.7323623521034,24.391904059048876,51.8661811760517
5,54,427,4561,-19.487072536238742,4.20356507070818,0.5039384365081787,0.30169159173965454,-2839664.56,-1560471.25,-91.97898237104685,19.840827133742607,-45.98949118552343,9.920413566871304
13,54,873,4561,-28.771749174493927,-12.992106674791307,0.6510878801345825,0.4959861934185028,-2837559.44,-1560471.25,-135.80265610361133,-61.32274350501496,-67.90132805180566,-30.66137175250748
1,55,200,4640,-16.36900475990781,3.4481778219705777,0.7295650839805603,0.6307637095451355,-2840736.0,-1560844.1300000001,-77.26170246676486,16.275399319701126,-38.63085123338243,8.137699659850563
3,55,312,4640,6.077396641558731,11.54646500668849,0.6819348931312561,0.47619080543518066,-2840207.36,-1560844.1300000001,28.68531214815721,54.49931483156967,14.342656074078604,27.249657415784835
4,55,367,4640,-3.520358578786908,15.211067193277954,0.5808172225952148,0.5134944915771484,-2839947.76,-1560844.1300000001,-16.616092491874205,71.79623715227194,-8.308046245937103,35.89811857613597
6,55,479,4640,15.505721391891209,10.662573189296797,0.4305524230003357,0.3848469853401184,-2839419.12,-1560844.1300000001,73.1870049697265,50.32734545348088,36.59350248486325,25.16367272674044
9,55,646,4640,22.490298903306666,16.090013851315025,0.49088922142982483,0.43779486417770386,-2838630.88,-1560844.1300000001,106.15421082360746,75.94486537820691,53.07710541180373,37.97243268910346
12,55,813,4640,-23.153673204246992,-4.304837621303591,0.6769591569900513,0.592050313949585,-2837842.64,-1560844.1300000001,-109.2853375240458,-20.318833572552947,-54.6426687620229,-10.159416786276473
13,55,869,4640,13.766869537549633,1.8815471499767293,0.4655899405479431,0.4142632782459259,-2837578.32,-1560844.1300000001,64.97962421723426,8.880902547890162,32.48981210861713,4.440451273945081
14,55,925,4640,1.9391561796001051,21.81158885222826,0.5456360578536987,0.35949814319610596,-2837314.0,-1560844.1300000001,9.152817167712495,102.95069938251739,4.576408583856248,51.47534969125869
9,56,642,4720,10.125568349718526,-3.609983804452999,0.8834360241889954,0.702041506767273,-2838649.76,-1561221.73,47.79268261067144,-17.039123557018154,23.89634130533572,-8.519561778509077
10,57,694,4799,-4.11131163743295,11.085764048057625,0.7586737871170044,0.3526315689086914,-2838404.32,-1561594.61,-19.40539092868352,52.32480630683199,-9.70269546434176,26.162403153415994
1,58,191,4878,19.627697294914377,5.917597516133654,0.84578537940979,0.7541589140892029,-2840778.48,-1561967.49,92.64273123199585,27.931060276150845,46.32136561599793,13.965530138075422
2,58,246,4878,6.3362413728052305,-1.2263790431435284,0.4777781069278717,0.30059581995010376,-2840518.88,-1561967.49,29.907059279640688,-5.788509083637454,14.953529639820344,-2.894254541818727
3,58,302,4878,25.965461434628157,-7.358278135797722,0.537889838218689,0.4618266224861145,-2840254.56,-1561967.49,122.5569779714449,-34.731072800965244,61.27848898572245,-17.365536400482622
7,58,523,4878,4.753819519609292,16.33177727561053,0.6406165957450867,0.5394803285598755,-2839211.44,-1561967.49,22.438028132555853,77.0859887408817,11.219014066277927,38.54299437044085
11,58,745,4878,14.709390344423142,14.192092158171292,0.5487735271453857,0.42967262864112854,-2838163.6,-1561967.49,69.42832242567722,66.98667498656849,34.71416121283861,33.493337493284244
12,58,800,4878,-17.8205897492627,-5.528844381063081,0.7648257613182068,0.6321220397949219,-2837904.0,-1561967.49,-84.11318361651995,-26.09614547861774,-42.056591808259974,-13.04807273930887
13,58,856,4878,-16.037553801126442,20.35003478229594,0.9307782649993896,0.7144485712051392,-2837639.68,-1561967.49,-75.6972539413168,96.05216417243683,-37.8486269706584,48.026082086218416
14,58,911,4878,-20.45048187243896,12.941844934683916,0.5492712259292603,0.3738834261894226,-2837380.08,-1561967.49,-96.52627443791188,61.08550809170808,-48.26313721895594,30.54275404585404
2,59,243,4957,7.143955017219833,2.685465238923465,0.5739295482635498,0.34178078174591064,-2840533.04,-1562340.37,33.71946768127761,12.675395927718753,16.859733840638803,6.337697963859377
8,59,575,4957,-21.532216703429235,-13.658998589371846,0.7197354435920715,0.6446641683578491,-2838966.0,-1562340.37,-101.63206284018598,-64.4704733418351,-50.81603142009299,-32.23523667091755
11,59,740,4957,10.037037910896334,28.32752395785336,0.5129402279853821,0.3991430699825287,-2838187.2,-1562340.37,47.374818939430696,133.70591308106785,23.687409469715348,66.85295654053392
13,59,851,4957,12.863896420561291,-20.116847902218236,0.5274232029914856,0.4724389314651489,-2837663.28,-1562340.37,60.717591105049294,-94.95152209847006,30.358795552524647,-47.47576104923503
1,60,186,5036,10.859934253944743,2.031973454189024,0.5450198650360107,0.3888663351535797,-2840802.08,-1562713.25,51.258889678619184,9.590914703772192,25.629444839309592,4.795457351886096
2,60,241,5036,-7.874652030347731,-4.753487208867198,0.5109083652496338,0.36883822083473206,-2840542.48,-1562713.25,-37.16835758324129,-22.436459625853175,-18.584178791620644,-11.218229812926587
9,60,627,5036,29.627316078530548,-0.6996387021662235,0.41359832882881165,0.34857267141342163,-2838720.56,-1562713.25,139.84093189066417,-3.3022946742245747,69.92046594533208,-1.6511473371122873
11,60,737,5036,20.366265674887124,19.973506663559593,0.524495005607605,0.4437081813812256,-2838201.36,-1562713.25,96.12877398546722,94.27495145200128,48.06438699273361,47.13747572600064
14,60,902,5036,-13.971387971803885,15.786031635234385,0.574006199836731,0.4524030387401581,-2837422.56,-1562713.25,-65.94495122691434,74.5100693183063,-32.97247561345717,37.25503465915315
2,61,237,5115,31.43692629598651,3.752135108199552,0.5689390897750854,0.48877447843551636,-2840561.36,-1563086.1300000001,148.38229211705632,17.710077710701885,74.19114605852816,8.855038855350942
4,61,347,5115,-16.18558682665963,-20.71919479698367,0.6064209938049316,0.5086197853088379,-2840042.16,-1563086.1300000001,-76.39596982183345,-97.79459944176291,-38.19798491091672,-48.897299720881456
8,61,567,5115,15.097140180176167,-3.7461550139798505,0.5683339238166809,0.3996542990207672,-2839003.76,-1563086.1300000001,71.2585016504315,-17.681851665984894,35.62925082521575,-8.840925832992447
9,61,622,5115,-8.124679982736875,1.7656440446154047,0.5280646085739136,0.4299602508544922,-2838744.16,-1563086.1300000001,-38.34848951851805,8.33383989058471,-19.174244759259025,4.166919945292355
11,61,732,5115,8.06467768492617,17.148601951889226,0.5425013899803162,0.444774329662323,-2838224.96,-1563086.1300000001,38.06527867285152,80.94140121291714,19.03263933642576,40.47070060645857
7,62,508,5194,-25.587287001256637,-5.531011746640564,0.4932202398777008,0.42760276794433594,-2839282.24,-1563459.01,-120.77199464593131,-26.10637544414346,-60.38599732296566,-13.05318772207173
15,62,948,5194,20.691648633131653,16.216331185425172,0.5709465146064758,0.4492163360118866,-2837205.44,-1563459.01,97.66458154838139,76.54108319520681,48.832290774190696,38.270541597603405
0,63,121,5274,-18.57188563848598,-25.82864904035767,0.5852652192115784,0.4925668239593506,-2841108.88,-1563836.61,-87.65930021365382,-121.9112234704882,-43.82965010682691,-60.9556117352441
1,63,175,5274,-17.425732882003665,-15.47975560570674,0.7019410133361816,0.4000414311885834,-2840854.0,-1563836.61,-82.2494592030573,-73.0644464589358,-41.12472960152865,-36.5322232294679
7,63,505,5274,12.491362209407372,-5.2994980265194265,0.46419504284858704,0.3803095519542694,-2839296.4,-1563836.61,58.959229628402795,-25.01363068517169,29.479614814201398,-12.506815342585845
11,63,724,5274,3.044718420328322,-23.154730407490643,0.7051321268081665,0.6139369606971741,-2838262.72,-1563836.61,14.371070943949679,-109.29032752335583,7.185535471974839,-54.645163761677914
