# Stage P tie points: ch2_ohr_ncp_20211023T0027462822_d_img_d18 (source) to NAC_DTM_VIKRAMSITE1_M1442997156_100CM.TIF (reference), Chandrayaan-3 landing site.
# src_line/src_sample: 0-based position in the full-resolution source .img.
# ref_x/ref_y: reference CRS (polar stereographic, lat_ts -69.3, lon_0 32.3, R 1737400 m); ref_col/ref_row: 0-based pixel centre in the reference GeoTIFF.
# isro_geo_dx/dy_m: reference position minus the position the ISRO geometry CSV assigns to the same source pixel.
# Residuals in fine source-frame px (1 px = 1.134 m on the ground). heldout_residual_px: stripes scheme, model never saw the node.
# Reference error: lola_rms 1.85 m. Residuals are relative to the reference, not ground-truth errors.
id,src_line,src_sample,ref_x,ref_y,lon,lat,ref_col,ref_row,isro_geo_dx_m,isro_geo_dy_m,ncc_peak,ncc_second,fit_residual_px,is_inlier,heldout_fold,heldout_residual_px
2171,61449.50,6273.50,1045.524,615276.629,32.39736117,-69.26206706,12090.024,22982.871,484.71,-3689.82,0.8815,0.5544,0.2522,1,3,0.2004
2172,61449.50,6657.50,933.356,615286.203,32.38691457,-69.26175731,11977.856,22973.297,481.20,-3688.90,0.8761,0.7018,0.1820,1,3,0.2428
2173,61449.50,7041.50,825.566,615295.128,32.37687598,-69.26146810,11870.066,22964.372,482.14,-3688.63,0.6587,0.3276,0.3692,1,3,0.3736
2174,61449.50,7425.50,720.191,615302.178,32.36706278,-69.26124001,11764.691,22957.322,485.55,-3690.24,0.8346,0.4991,0.2562,1,3,0.3089
2175,61449.50,7809.50,614.815,615309.922,32.35724964,-69.26098841,11659.315,22949.578,489.03,-3691.17,0.7740,0.5663,0.0910,1,3,0.1262
2176,61449.50,8193.50,508.205,615318.277,32.34732180,-69.26071613,11552.705,22941.223,491.35,-3691.48,0.8613,0.5254,0.3791,1,3,0.3529
2177,61449.50,8577.50,397.713,615327.097,32.33703276,-69.26042797,11442.213,22932.403,489.85,-3691.34,0.8114,0.3150,0.1075,1,3,0.1120
2178,61449.50,8961.50,287.739,615336.221,32.32679222,-69.26012915,11332.239,22923.279,488.93,-3690.90,0.8472,0.5564,0.0437,1,3,0.0405
2179,61449.50,9345.50,178.263,615344.553,32.31659842,-69.25985579,11222.763,22914.947,488.58,-3691.25,0.8667,0.6377,0.5772,1,3,0.5964
2180,61449.50,9729.50,68.615,615353.995,32.30638878,-69.25954517,11113.115,22905.505,488.12,-3690.50,0.7505,0.3983,0.0741,1,3,0.1446
2181,61449.50,10881.50,-260.702,615380.486,32.27572701,-69.25866995,10783.798,22879.014,486.78,-3690.10,0.9203,0.7468,0.1167,1,3,0.2292
2182,61449.50,11265.50,-370.750,615389.378,32.26548137,-69.25837491,10673.750,22870.122,486.19,-3689.92,0.8689,0.5805,0.2425,1,3,0.2667
2183,61449.50,11649.50,-480.946,615398.043,32.25522216,-69.25808669,10563.554,22861.457,485.52,-3689.97,0.8607,0.5837,0.1514,1,3,0.3183
2184,61833.50,2817.50,2020.127,615301.951,32.48810978,-69.26115204,13064.627,22957.549,478.35,-3690.35,0.8516,0.3586,0.0737,1,3,0.1194
2185,61833.50,3201.50,1912.715,615311.281,32.47810520,-69.26085570,12957.215,22948.219,479.01,-3689.64,0.8355,0.6051,0.5974,1,3,0.5958
2186,61833.50,3585.50,1806.215,615318.912,32.46818630,-69.26061469,12850.715,22940.588,480.65,-3690.62,0.8158,0.4633,0.2988,1,3,0.3996
2187,61833.50,3969.50,1699.550,615327.337,32.45825203,-69.26034692,12744.050,22932.163,482.18,-3690.82,0.8708,0.5545,0.1435,1,3,0.1059
2188,61833.50,5121.50,1380.303,615352.099,32.42852055,-69.25955675,12424.803,22907.401,487.93,-3691.95,0.8539,0.7249,0.4651,1,3,0.5063
2189,61833.50,5505.50,1272.220,615360.576,32.41845528,-69.25928493,12316.720,22898.924,488.31,-3692.11,0.8730,0.3920,0.3533,1,3,0.4093
2190,61833.50,5889.50,1162.217,615370.079,32.40821142,-69.25897877,12206.717,22889.421,486.84,-3691.25,0.8553,0.4944,0.3576,1,3,0.3483
2191,61833.50,6273.50,1051.701,615380.025,32.39791993,-69.25865737,12096.201,22879.475,484.91,-3689.96,0.8721,0.4509,0.4646,1,3,0.4020
2192,61833.50,6657.50,941.041,615389.799,32.38761546,-69.25834098,11985.541,22869.701,482.92,-3688.84,0.8763,0.5814,0.5043,1,3,0.4260
2193,61833.50,7041.50,833.399,615397.899,32.37759240,-69.25807900,11877.899,22861.601,484.00,-3689.39,0.8344,0.5753,0.3023,1,3,0.2225
2194,61833.50,7425.50,726.169,615405.651,32.36760806,-69.25782790,11770.669,22853.849,485.56,-3690.30,0.8197,0.5009,0.2397,1,3,0.2908
2195,61833.50,7809.50,620.912,615413.779,32.35780768,-69.25756368,11665.412,22845.721,489.16,-3690.84,0.7538,0.3393,0.4236,1,3,0.3735
2196,61833.50,8193.50,513.332,615421.690,32.34779121,-69.25730609,11557.832,22837.810,490.51,-3691.61,0.8817,0.4212,0.2235,1,3,0.1858
2197,61833.50,8577.50,402.915,615430.491,32.33751088,-69.25701861,11447.415,22829.009,489.08,-3691.48,0.7991,0.3305,0.4052,1,3,0.4074
2198,61833.50,8961.50,292.838,615440.246,32.32726243,-69.25669899,11337.338,22819.254,488.06,-3690.40,0.8659,0.4640,0.4096,1,3,0.3594
2199,61833.50,10497.50,-146.139,615475.659,32.28639563,-69.25553304,10898.361,22783.841,485.98,-3689.76,0.8326,0.4770,0.1689,1,3,0.2683
2200,61833.50,10881.50,-254.835,615484.039,32.27627727,-69.25525557,10789.665,22775.461,486.68,-3690.09,0.7813,0.3995,0.2295,1,3,0.2299
2201,61833.50,11265.50,-364.061,615492.817,32.26610981,-69.25496431,10680.439,22766.683,486.91,-3690.02,0.8971,0.6977,0.3617,1,3,0.4728
2202,61833.50,11649.50,-474.957,615501.382,32.25578719,-69.25467939,10569.543,22758.118,485.54,-3690.16,0.7899,0.4353,0.1852,1,3,0.3283
2203,62217.50,2817.50,2024.368,615405.931,32.48847288,-69.25772298,13068.868,22853.569,476.59,-3689.89,0.8978,0.7715,0.3941,1,3,0.2679
2204,62217.50,3201.50,1918.670,615414.759,32.47862965,-69.25744307,12963.170,22844.741,478.96,-3689.67,0.7997,0.6481,0.6616,1,3,0.7035
2205,62217.50,3585.50,1812.577,615422.181,32.46875031,-69.25720894,12857.077,22837.319,481.00,-3690.87,0.8730,0.6050,0.1795,1,3,0.2716
2206,62217.50,3969.50,1706.291,615430.956,32.45885296,-69.25692963,12750.791,22828.544,482.92,-3690.71,0.8213,0.4194,0.3469,1,3,0.3749
2207,62217.50,5121.50,1386.189,615455.553,32.42904689,-69.25614511,12430.689,22803.947,487.81,-3692.01,0.8465,0.4521,0.3515,1,3,0.3972
2208,62217.50,5505.50,1278.466,615464.043,32.41901686,-69.25587285,12322.966,22795.457,488.55,-3692.16,0.8479,0.5226,0.2554,1,3,0.3161
2209,62217.50,5889.50,1167.638,615473.966,32.40869778,-69.25555291,12212.138,22785.534,486.25,-3690.88,0.8737,0.6882,0.2049,1,3,0.1517
2210,62217.50,6273.50,1058.206,615482.999,32.39850909,-69.25526160,12102.706,22776.501,485.42,-3690.50,0.8377,0.4917,0.3058,1,3,0.2736
2211,62217.50,6657.50,947.371,615492.307,32.38819011,-69.25496065,11991.871,22767.193,483.24,-3689.84,0.7788,0.5741,0.3136,1,3,0.3519
2212,62217.50,7041.50,838.801,615501.428,32.37808220,-69.25466508,11883.301,22758.072,483.40,-3689.38,0.8537,0.5809,0.2603,1,3,0.3055
2213,62217.50,7425.50,730.542,615509.869,32.36800374,-69.25439131,11775.042,22749.631,483.93,-3689.60,0.8714,0.7171,0.0919,1,3,0.1518
2214,62217.50,7809.50,626.072,615516.641,32.35827833,-69.25417182,11670.572,22742.859,488.32,-3691.50,0.8506,0.4809,0.4983,1,3,0.5193
2215,62217.50,8193.50,518.017,615525.695,32.34821927,-69.25387658,11562.517,22733.805,489.19,-3691.11,0.8743,0.3881,0.1813,1,3,0.2292
2216,62217.50,8577.50,407.513,615534.748,32.33793249,-69.25358082,11452.013,22724.752,487.68,-3690.74,0.8422,0.6592,0.1638,1,3,0.1672
2217,62217.50,8961.50,299.786,615543.666,32.32790459,-69.25328880,11344.286,22715.834,489.01,-3690.50,0.7897,0.3745,0.4635,1,3,0.4487
2218,62217.50,9345.50,190.065,615552.384,32.31769126,-69.25300278,11234.565,22707.116,488.42,-3690.47,0.9009,0.7401,0.3111,1,3,0.2891
2219,62217.50,9729.50,78.850,615561.810,32.30733931,-69.25269277,11123.350,22697.690,486.39,-3689.73,0.8998,0.7216,0.4874,1,3,0.5740
2220,62217.50,10113.50,-31.756,615570.223,32.29704427,-69.25241553,11012.744,22689.277,485.05,-3690.01,0.8796,0.4930,0.4442,1,3,0.4936
2221,62217.50,10497.50,-140.381,615578.818,32.28693383,-69.25213161,10904.119,22680.682,485.75,-3690.11,0.8923,0.7629,0.2687,1,3,0.3363
2222,62217.50,10881.50,-249.587,615587.439,32.27676971,-69.25184623,10794.913,22672.061,485.93,-3690.20,0.8023,0.4815,0.1852,1,3,0.2478
2223,62217.50,11265.50,-358.876,615596.303,32.26659813,-69.25155218,10685.624,22663.197,486.10,-3690.04,0.8613,0.5250,0.1038,1,3,0.2575
2224,62217.50,11649.50,-469.072,615604.981,32.25634239,-69.25126357,10575.428,22654.519,485.43,-3690.08,0.8927,0.7054,0.1903,1,3,0.3773
2225,62601.50,2817.50,2030.717,615508.771,32.48903241,-69.25433136,13075.217,22750.729,477.08,-3690.55,0.8475,0.5055,0.5070,1,3,0.5844
2226,62601.50,3201.50,1924.385,615517.096,32.47913199,-69.25406812,12968.885,22742.404,478.82,-3690.84,0.8271,0.4256,0.5290,1,3,0.5704
2227,62601.50,3585.50,1817.953,615526.217,32.46922229,-69.25377805,12862.453,22733.283,480.53,-3690.34,0.8184,0.4753,0.4894,1,3,0.5830
2228,62601.50,3969.50,1710.838,615534.270,32.45924956,-69.25352262,12755.338,22725.230,481.61,-3690.91,0.8054,0.4330,0.3033,1,3,0.3756
2229,62601.50,4353.50,1604.855,615542.720,32.44938231,-69.25325343,12649.355,22716.780,483.90,-3691.08,0.8616,0.6001,0.2064,1,3,0.2848
2230,62601.50,4737.50,1498.077,615551.383,32.43944133,-69.25297664,12542.577,22708.117,485.45,-3691.05,0.8026,0.5364,0.5270,1,3,0.5558
2231,62601.50,5121.50,1391.719,615558.739,32.42954004,-69.25274233,12436.219,22700.761,487.49,-3692.33,0.7654,0.3860,0.5942,1,3,0.6432
2232,62601.50,5505.50,1284.393,615567.512,32.41954855,-69.25246077,12328.893,22691.988,488.63,-3692.20,0.8837,0.5923,0.2734,1,3,0.3275
2233,62601.50,5889.50,1174.275,615576.939,32.40929737,-69.25215718,12218.775,22682.561,487.04,-3691.41,0.7984,0.4998,0.1873,1,3,0.2412
2234,62601.50,6273.50,1063.803,615586.792,32.39901348,-69.25183891,12108.303,22672.708,485.16,-3690.21,0.8750,0.4550,0.1756,1,3,0.1891
2235,62601.50,6657.50,953.192,615596.208,32.38871696,-69.25153443,11997.692,22663.292,483.21,-3689.45,0.8339,0.3940,0.3210,1,3,0.3790
2236,62601.50,7041.50,844.097,615605.222,32.37856202,-69.25124245,11888.597,22654.278,482.85,-3689.09,0.8206,0.6269,0.3865,1,3,0.3112
2237,62601.50,7425.50,736.925,615613.042,32.36858643,-69.25098916,11781.425,22646.458,484.47,-3689.93,0.8657,0.5901,0.4921,1,3,0.5502
2238,62601.50,7809.50,629.932,615621.093,32.35862769,-69.25072759,11674.432,22638.407,486.34,-3690.55,0.7913,0.5469,0.3018,1,3,0.3290
2239,62601.50,8193.50,522.190,615629.335,32.34859949,-69.25045917,11566.690,22630.165,487.52,-3690.98,0.9006,0.7534,0.5284,1,3,0.5737
2240,62601.50,8577.50,412.210,615639.009,32.33836319,-69.25014295,11456.710,22620.491,486.53,-3689.98,0.7500,0.5468,0.9778,1,3,0.9340
2241,62601.50,8961.50,303.904,615647.362,32.32828314,-69.24986958,11348.404,22612.138,487.28,-3690.31,0.6115,0.3072,0.1900,1,3,0.2569
2242,62601.50,9345.50,196.188,615655.490,32.31825818,-69.24960304,11240.688,22604.010,488.69,-3690.86,0.7819,0.3810,0.3240,1,3,0.4060
2243,62601.50,9729.50,84.873,615665.197,32.30789859,-69.24928382,11129.373,22594.303,486.57,-3689.85,0.8246,0.4205,0.3083,1,3,0.4030
2244,62601.50,10113.50,-26.138,615674.316,32.29756755,-69.24898330,11018.362,22585.184,484.82,-3689.42,0.8267,0.5594,0.6163,1,3,0.7172
2245,62601.50,10881.50,-243.855,615691.164,32.27730699,-69.24842622,10800.645,22568.336,485.82,-3689.98,0.8857,0.6064,0.0517,1,3,0.1990
2246,62601.50,11265.50,-353.255,615700.113,32.26712687,-69.24812939,10691.245,22559.387,485.88,-3689.74,0.8350,0.4348,0.4211,1,3,0.6089
2247,62601.50,11649.50,-463.314,615708.760,32.25688558,-69.24784188,10581.186,22550.740,485.35,-3689.80,0.8421,0.4866,0.3175,1,3,0.5289
2248,62985.50,2817.50,2035.985,615612.828,32.48949072,-69.25089975,13080.485,22646.672,476.54,-3690.02,0.8766,0.6830,0.1682,1,3,0.2587
2249,62985.50,3201.50,1929.523,615621.796,32.47957964,-69.25061534,12974.023,22637.704,478.14,-3689.66,0.8386,0.4303,0.4017,1,3,0.3028
2250,62985.50,3585.50,1823.143,615630.013,32.46967676,-69.25035509,12867.643,22629.487,479.90,-3690.06,0.7740,0.3880,0.2723,1,3,0.1826
2251,62985.50,3969.50,1715.528,615638.221,32.45965913,-69.25009467,12760.028,22621.279,480.49,-3690.47,0.8200,0.5848,0.6839,1,3,0.7781
2252,62985.50,4353.50,1609.492,615646.650,32.44978862,-69.24982617,12653.992,22612.850,482.72,-3690.67,0.8017,0.3579,0.1167,1,3,0.1936
2253,62985.50,4737.50,1503.459,615654.493,32.43991888,-69.24957641,12547.959,22605.007,485.02,-3691.46,0.7560,0.3243,0.2113,1,3,0.2637
2254,62985.50,5121.50,1396.927,615663.277,32.43000274,-69.24929505,12441.427,22596.223,486.89,-3691.31,0.7997,0.5781,0.2803,1,3,0.2600
2255,62985.50,5505.50,1289.452,615671.534,32.41999912,-69.24903053,12333.952,22587.966,487.88,-3691.69,0.8262,0.3314,0.2908,1,3,0.2525
2256,62985.50,5889.50,1179.275,615680.755,32.40974424,-69.24873378,12223.775,22578.745,486.23,-3691.11,0.8249,0.5581,0.1715,1,3,0.2032
2257,62985.50,6273.50,1070.059,615690.011,32.39957901,-69.24843517,12114.559,22569.489,485.61,-3690.51,0.8544,0.5091,0.1117,1,3,0.0726
2258,62985.50,6657.50,960.085,615699.456,32.38934356,-69.24812971,12004.585,22560.044,484.30,-3689.71,0.7980,0.3304,0.2322,1,3,0.2426
2259,62985.50,7041.50,850.136,615707.989,32.37911080,-69.24785370,11894.636,22551.511,483.08,-3689.84,0.8156,0.3668,0.4585,1,3,0.5276
2260,62985.50,7425.50,742.258,615716.980,32.36907107,-69.24756184,11786.758,22542.520,483.99,-3689.51,0.8518,0.5880,0.4264,1,3,0.4749
2261,62985.50,7809.50,636.039,615725.204,32.35918606,-69.24729460,11680.539,22534.296,486.64,-3689.95,0.8344,0.7157,0.3970,1,3,0.3947
2262,62985.50,8193.50,524.880,615733.957,32.34884159,-69.24700944,11569.380,22525.543,484.40,-3689.87,0.7062,0.3717,0.5105,1,3,0.5961
2263,62985.50,9345.50,201.929,615758.927,32.31878927,-69.24619239,11246.429,22500.573,488.63,-3690.94,0.8899,0.6632,0.2248,1,3,0.2872
2264,62985.50,9729.50,90.574,615768.838,32.30842772,-69.24586649,11135.074,22490.662,486.47,-3689.72,0.8416,0.5125,0.3157,1,3,0.3688
2265,62985.50,10113.50,-19.407,615777.579,32.29819421,-69.24557848,11025.093,22481.921,485.75,-3689.67,0.8587,0.5914,0.3575,1,3,0.4736
2266,62985.50,10497.50,-128.133,615786.108,32.28807787,-69.24529685,10916.367,22473.392,486.35,-3689.85,0.9073,0.6241,0.3668,1,3,0.4942
2267,62985.50,10881.50,-237.792,615794.600,32.27787493,-69.24501577,10806.708,22464.900,486.08,-3690.06,0.8184,0.2824,0.0644,1,3,0.2165
2268,62985.50,11265.50,-347.147,615803.366,32.26770064,-69.24472503,10697.353,22456.134,486.19,-3690.00,0.8788,0.5369,0.1661,1,3,0.2903
2269,62985.50,11649.50,-457.140,615812.057,32.25746724,-69.24443609,10587.360,22447.443,485.72,-3690.02,0.8380,0.3014,0.1037,1,3,0.2912
2270,63369.50,2817.50,2040.673,615717.140,32.48989487,-69.24745981,13085.173,22542.360,475.26,-3689.25,0.8211,0.4539,0.3403,1,4,0.3317
2271,63369.50,3201.50,1933.987,615725.733,32.47996472,-69.24718783,12978.487,22533.767,476.64,-3689.27,0.8205,0.4794,0.3329,1,4,0.3382
2272,63369.50,3585.50,1826.611,615734.175,32.46997070,-69.24692029,12871.111,22525.325,477.40,-3689.44,0.7950,0.4748,0.2204,1,4,0.2122
2273,63369.50,3969.50,1718.677,615743.190,32.45992493,-69.24663329,12763.177,22516.310,477.67,-3689.05,0.8428,0.7037,0.3198,1,4,0.3118
2274,63369.50,4353.50,1612.456,615751.089,32.45003901,-69.24638231,12656.956,22508.411,479.72,-3689.77,0.7570,0.3956,0.2192,1,4,0.1872
2275,63369.50,4737.50,1506.718,615758.836,32.44019843,-69.24613571,12551.218,22500.664,482.31,-3690.66,0.8464,0.5556,0.5240,1,4,0.4920
2276,63369.50,5121.50,1400.799,615767.165,32.43034108,-69.24586935,12445.299,22492.335,484.79,-3690.96,0.7997,0.3870,0.2777,1,4,0.2828
2277,63369.50,5505.50,1293.287,615775.692,32.42033567,-69.24559594,12337.787,22483.808,485.75,-3691.08,0.7876,0.6249,0.0895,1,4,0.1235
2278,63369.50,5889.50,1183.940,615784.348,32.41015982,-69.24531778,12228.440,22475.152,484.93,-3691.07,0.8264,0.3587,0.4335,1,4,0.3746
2279,63369.50,6273.50,1075.482,615793.958,32.40006675,-69.24500747,12119.982,22465.542,485.07,-3690.10,0.8120,0.5604,0.4001,1,4,0.4487
2280,63369.50,6657.50,967.413,615802.426,32.39001038,-69.24473418,12011.913,22457.074,485.66,-3690.29,0.8153,0.3729,0.2208,1,4,0.2698
2281,63369.50,7041.50,858.366,615811.113,32.37986329,-69.24445310,11902.866,22448.387,485.34,-3690.26,0.7907,0.3311,0.1051,1,4,0.0821
2282,63369.50,7425.50,749.609,615819.955,32.36974350,-69.24416623,11794.109,22439.545,485.38,-3690.08,0.8132,0.4322,0.1203,1,4,0.1529
2283,63369.50,7809.50,643.152,615828.288,32.35983795,-69.24389544,11687.652,22431.212,487.79,-3690.41,0.8524,0.5810,0.3938,1,4,0.4347
2284,63369.50,8193.50,534.636,615836.342,32.34974106,-69.24363333,11579.136,22423.158,488.20,-3691.03,0.7308,0.3950,0.1494,1,4,0.1233
2285,63369.50,9345.50,209.037,615862.032,32.31944741,-69.24279274,11253.537,22397.468,489.78,-3691.38,0.9008,0.6820,0.0588,1,4,0.0304
2286,63369.50,9729.50,96.645,615872.152,32.30899108,-69.24245998,11141.145,22387.348,486.58,-3689.95,0.8524,0.5979,0.4355,1,4,0.4305
2287,63369.50,10113.50,-13.979,615880.795,32.29869949,-69.24217526,11030.521,22378.705,485.22,-3690.01,0.7703,0.3259,0.4675,1,4,0.4802
2288,63369.50,10497.50,-123.239,615889.656,32.28853519,-69.24188271,10921.261,22369.844,485.28,-3689.84,0.8939,0.7384,0.0406,1,4,0.0784
2289,63369.50,10881.50,-231.286,615898.305,32.27848396,-69.24159649,10813.214,22361.195,486.63,-3689.90,0.8979,0.6569,0.4252,1,4,0.3586
2290,63369.50,11265.50,-340.812,615906.449,32.26829538,-69.24132629,10703.688,22353.051,486.56,-3690.46,0.8869,0.6046,0.0860,1,4,0.1057
2291,63369.50,11649.50,-451.074,615915.226,32.25803867,-69.24103457,10593.426,22344.274,485.83,-3690.40,0.8379,0.3523,0.0826,1,4,0.2010
2292,63753.50,2817.50,2044.931,615820.771,32.49025910,-69.24404244,13089.431,22438.729,473.49,-3689.19,0.8675,0.4425,0.2578,1,4,0.2598
2293,63753.50,3201.50,1937.264,615829.583,32.48023933,-69.24376336,12981.764,22429.917,473.89,-3688.99,0.8445,0.3514,0.2512,1,4,0.2581
2294,63753.50,3585.50,1829.079,615839.127,32.47017137,-69.24345958,12873.579,22420.373,473.85,-3688.06,0.8078,0.4930,0.2711,1,4,0.3034
2295,63753.50,3969.50,1720.524,615847.755,32.46006965,-69.24318543,12765.024,22411.745,473.49,-3688.06,0.7540,0.5341,0.2783,1,4,0.3398
2296,63753.50,4353.50,1615.090,615855.798,32.45025859,-69.24292962,12659.590,22403.702,476.33,-3688.64,0.7819,0.4815,0.0428,1,4,0.0585
2297,63753.50,4737.50,1508.692,615863.533,32.44035822,-69.24268349,12553.192,22395.967,478.26,-3689.54,0.8062,0.5348,0.4740,1,4,0.4514
2298,63753.50,5121.50,1404.653,615871.441,32.43067749,-69.24243086,12449.153,22388.059,482.62,-3690.26,0.7456,0.5025,0.1122,1,4,0.1392
2299,63753.50,5505.50,1297.260,615880.434,32.42068481,-69.24214211,12341.760,22379.066,483.70,-3689.91,0.8657,0.7255,0.6789,1,4,0.7161
2300,63753.50,5889.50,1189.475,615888.937,32.41065598,-69.24186892,12233.975,22370.563,484.44,-3690.05,0.8902,0.5565,0.4017,1,4,0.4410
2301,63753.50,6273.50,1082.648,615896.529,32.40071672,-69.24162512,12127.148,22362.971,486.21,-3691.11,0.8223,0.3939,0.1974,1,4,0.1389
2302,63753.50,6657.50,975.548,615905.125,32.39075219,-69.24134758,12020.048,22354.375,487.78,-3691.16,0.8599,0.5131,0.1131,1,4,0.1705
2303,63753.50,7041.50,865.994,615914.018,32.38055960,-69.24105977,11910.494,22345.482,486.95,-3690.93,0.8188,0.3326,0.1604,1,4,0.1385
2304,63753.50,7425.50,756.716,615922.546,32.37039299,-69.24078333,11801.216,22336.954,486.47,-3691.06,0.8789,0.6780,0.4951,1,4,0.4578
2305,63753.50,7809.50,650.346,615931.048,32.36049712,-69.24050701,11694.846,22328.452,488.96,-3691.23,0.8590,0.5685,0.0702,1,4,0.1082
2306,63753.50,8193.50,543.897,615938.753,32.35059428,-69.24025637,11588.397,22320.747,491.44,-3692.20,0.7532,0.3661,0.1866,1,4,0.1226
2307,63753.50,8577.50,435.216,615947.449,32.34048404,-69.23997250,11479.716,22312.051,491.75,-3692.18,0.7954,0.3794,0.5981,1,4,0.5451
2308,63753.50,8961.50,326.917,615956.275,32.33040960,-69.23968372,11371.417,22303.225,492.52,-3692.03,0.8311,0.5540,0.2823,1,4,0.3243
2309,63753.50,9345.50,216.493,615965.001,32.32013776,-69.23939759,11260.993,22294.499,491.22,-3691.99,0.8084,0.4588,0.4760,1,4,0.5361
2310,63753.50,9729.50,103.695,615974.928,32.30964538,-69.23907127,11148.195,22284.572,487.61,-3690.75,0.7603,0.4380,0.1777,1,4,0.1776
2311,63753.50,10113.50,-6.489,615984.602,32.29939644,-69.23875259,11038.011,22274.898,486.69,-3689.77,0.8877,0.7596,0.4913,1,4,0.4603
2312,63753.50,10497.50,-115.831,615992.740,32.28922609,-69.23848389,10928.669,22266.760,486.68,-3690.33,0.8910,0.5682,0.0397,1,4,0.0512
2313,63753.50,10881.50,-227.151,616001.687,32.27887219,-69.23818789,10817.349,22257.813,484.75,-3690.09,0.8106,0.6897,0.6721,1,4,0.7607
2314,63753.50,11265.50,-337.914,616010.688,32.26857026,-69.23788944,10706.586,22248.812,483.45,-3689.80,0.7748,0.4535,0.3995,1,4,0.4789
2315,63753.50,11649.50,-447.070,616019.073,32.25841812,-69.23761068,10597.430,22240.427,483.82,-3690.13,0.8385,0.5537,0.4921,1,4,0.5719
2316,64137.50,2817.50,2050.222,615924.888,32.49071910,-69.24060894,13094.722,22334.612,472.85,-3688.65,0.8747,0.4795,0.1050,1,4,0.0764
2317,64137.50,3201.50,1940.755,615934.338,32.48053341,-69.24030904,12985.255,22325.162,471.46,-3687.81,0.8152,0.3013,0.3025,1,4,0.2208
2318,64137.50,3585.50,1830.973,615943.941,32.47031859,-69.24000352,12875.473,22315.559,469.82,-3686.83,0.7657,0.3576,0.2524,1,4,0.1377
2319,64137.50,3969.50,1722.143,615952.853,32.46019285,-69.23972003,12766.643,22306.647,469.19,-3686.54,0.7286,0.3858,0.1453,1,4,0.2640
2320,64137.50,4353.50,1616.182,615961.146,32.45033449,-69.23945605,12660.682,22298.354,471.50,-3686.87,0.7408,0.3731,0.1570,1,4,0.2623
2321,64137.50,4737.50,1510.837,615969.264,32.44053363,-69.23919720,12555.337,22290.236,474.49,-3687.38,0.8102,0.5049,0.2852,1,4,0.2699
2322,64137.50,5121.50,1406.545,615975.560,32.43083137,-69.23899775,12451.045,22283.940,478.59,-3689.72,0.6927,0.6082,1.0592,1,4,1.0263
2323,64137.50,5505.50,1303.628,615983.759,32.42125684,-69.23873489,12348.128,22275.741,484.14,-3690.16,0.8467,0.5616,0.3921,1,4,0.4412
2324,64137.50,5889.50,1196.563,615991.600,32.41129686,-69.23848352,12241.063,22267.900,485.61,-3690.97,0.8463,0.4203,0.1854,1,4,0.1711
2325,64137.50,6273.50,1090.719,615999.812,32.40145059,-69.23821923,12135.219,22259.688,488.36,-3691.40,0.8115,0.4903,0.2551,1,4,0.3095
2326,64137.50,6657.50,982.560,616007.805,32.39138924,-69.23796170,12027.060,22251.695,488.87,-3692.06,0.7879,0.3576,0.3768,1,4,0.3077
2327,64137.50,7041.50,873.872,616017.287,32.38127878,-69.23765448,11918.372,22242.213,488.91,-3691.24,0.8275,0.4225,0.2753,1,4,0.3374
2328,64137.50,7425.50,765.003,616025.757,32.37115192,-69.23737998,11809.503,22233.743,488.84,-3691.43,0.7384,0.3451,0.1723,1,4,0.1423
2329,64137.50,7809.50,657.540,616034.107,32.36115614,-69.23710877,11702.040,22225.393,490.24,-3691.75,0.8887,0.7470,0.1611,1,4,0.2007
2330,64137.50,8193.50,550.210,616042.034,32.35117298,-69.23685087,11594.710,22217.466,491.83,-3692.49,0.8028,0.3154,0.2435,1,4,0.2251
2331,64137.50,8577.50,442.604,616050.444,32.34116437,-69.23657645,11487.104,22209.056,493.22,-3692.76,0.8350,0.3491,0.1041,1,4,0.0264
2332,64137.50,8961.50,333.208,616059.125,32.33098959,-69.23629250,11377.708,22200.375,492.89,-3692.76,0.8657,0.4919,0.2779,1,4,0.2977
2333,64137.50,9345.50,223.270,616068.592,32.32076462,-69.23598198,11267.770,22190.908,492.08,-3691.98,0.7815,0.2944,0.4669,1,4,0.5308
2334,64137.50,9729.50,112.215,616077.770,32.31043613,-69.23568036,11156.715,22181.730,490.22,-3691.49,0.8179,0.2507,0.3160,1,4,0.3601
2335,64137.50,10113.50,1.240,616086.894,32.30011531,-69.23537988,11045.740,22172.606,488.50,-3691.06,0.8068,0.4518,0.4024,1,4,0.3746
2336,64137.50,10497.50,-109.975,616095.887,32.28977255,-69.23508306,10934.525,22163.613,486.62,-3690.77,0.7517,0.3523,0.3283,1,4,0.3761
2337,64137.50,10881.50,-222.213,616106.076,32.27933499,-69.23474612,10822.287,22153.424,483.77,-3689.28,0.7638,0.3485,0.5030,1,4,0.5082
2338,64137.50,11265.50,-334.321,616115.085,32.26890971,-69.23444741,10710.179,22144.415,481.13,-3688.98,0.9103,0.7508,0.3535,1,4,0.4493
2339,64521.50,2817.50,2055.559,616028.266,32.49118343,-69.23719984,13100.059,22231.234,472.29,-3688.85,0.8686,0.5237,0.2044,1,4,0.2920
2340,64521.50,3201.50,1944.741,616038.619,32.48087351,-69.23687035,12989.241,22220.881,469.54,-3687.11,0.7720,0.3438,0.2329,1,4,0.1300
