# Local planar approximation about anchor (-89.72070, 223.12570). Lunar radius 1737400 m. CAUTION: At extreme polar latitude -89.72S, cos(lat) ~ 0.00487 compresses longitudinal degree width to ~147.8 m/deg; planar approximation degrades near pole. For rigorous cartographic positioning, use Lunar Polar Stereographic (EPSG/IAU2000:30120). Valid only within this crop. Not geodetic coordinates.
match_id,src_x,src_y,ref_x,ref_y,residual_px,is_inlier,src_lat,src_lon,ref_lat,ref_lon,confidence
221,174.55,218.12,435.51,884.48,351.5602,0,-89.7117760,221.0120460,-89.7336330,222.6806656,0.0000
222,670.62,716.19,378.06,911.17,506.9060,0,-89.7275445,224.2337885,-89.7345307,222.2842952,0.0000
223,612.87,272.93,896.86,617.35,237.7622,0,-89.7135111,223.8587320,-89.7246475,225.8641720,0.0000
224,729.54,468.70,560.46,781.82,329.0591,0,-89.7197090,224.6164831,-89.7301798,223.5429109,0.0000
225,183.34,976.05,743.48,584.68,398.3531,0,-89.7357713,221.0691442,-89.7235484,224.8057847,0.0000
226,734.28,785.48,455.32,403.42,674.4301,0,-89.7297379,224.6472540,-89.7174512,222.8173893,0.0000
227,981.18,430.81,47.44,610.34,894.3074,0,-89.7185095,226.2507162,-89.7244115,220.0028669,0.0000
228,336.19,785.68,192.14,824.88,661.3720,0,-89.7297442,222.0618503,-89.7316282,221.0013157,0.0000
229,309.45,424.31,676.66,622.28,302.4455,0,-89.7183036,221.8881402,-89.7248131,224.3447010,0.0000
230,708.21,645.50,869.07,468.95,426.3394,0,-89.7253065,224.4779555,-89.7196556,225.6724483,0.0000
231,952.39,353.16,880.35,762.91,79.8808,0,-89.7160513,226.0637909,-89.7295435,225.7503081,0.0000
232,761.51,842.36,772.69,902.12,133.4127,0,-89.7315388,224.8240764,-89.7342265,225.0073524,0.0000
233,770.36,359.13,631.35,394.34,519.3428,0,-89.7162401,224.8815901,-89.7171458,224.0321051,0.0000
234,817.53,111.24,511.17,759.30,360.5954,0,-89.7083923,225.1879102,-89.7294221,223.2027445,0.0000
235,458.43,540.88,111.09,819.78,738.1836,0,-89.7219941,222.8556993,-89.7314567,220.4420644,0.0000
236,41.82,684.85,293.84,909.67,504.9346,0,-89.7265522,220.1500518,-89.7344802,221.7030785,0.0000
237,236.49,46.64,644.02,961.09,183.5042,0,-89.7063471,221.4143407,-89.7362099,224.1194952,0.0000
238,394.79,267.33,52.70,780.20,771.4622,0,-89.7133340,222.4423830,-89.7301252,220.0391379,0.0000
239,620.23,751.91,530.14,936.81,350.8823,0,-89.7286752,223.9065498,-89.7353930,223.3337036,0.0000
240,796.67,694.35,621.81,485.02,496.7482,0,-89.7268530,225.0524476,-89.7201961,223.9662503,0.0000
241,877.71,347.44,249.59,801.27,641.9727,0,-89.7158702,225.5787309,-89.7308341,221.3977643,0.0000
242,159.38,669.40,760.16,376.57,558.1935,0,-89.7260630,220.9135072,-89.7165481,224.9209315,0.0000
243,806.98,424.21,951.96,970.98,130.4578,0,-89.7183007,225.1193903,-89.7365427,226.2444376,0.0000
244,448.05,327.35,734.18,835.52,101.7685,0,-89.7152340,222.7882835,-89.7319862,224.7416688,0.0000
245,581.12,484.25,318.68,635.48,592.9567,0,-89.7202015,223.6525351,-89.7252571,221.8745213,0.0000
246,966.20,530.83,608.97,562.39,428.2042,0,-89.7216762,226.1534687,-89.7227986,223.8776738,0.0000
247,979.30,645.05,745.35,548.97,373.6991,0,-89.7252922,226.2385172,-89.7223474,224.8187419,0.0000
248,255.44,90.79,189.62,355.71,776.1984,0,-89.7077449,221.5373930,-89.7158465,220.9839199,0.0000
249,574.80,167.67,593.82,863.64,245.3809,0,-89.7101790,223.6115150,-89.7329318,223.7731160,0.0000
250,209.36,975.43,741.23,759.22,232.7522,0,-89.7357517,221.2381044,-89.7294197,224.7902612,0.0000
251,77.68,106.99,78.44,872.31,688.3959,0,-89.7082579,220.3829260,-89.7332235,220.2167360,0.0000
252,22.90,146.22,270.43,672.59,529.4339,0,-89.7094997,220.0271594,-89.7265053,221.5415486,0.0000
253,313.14,517.99,785.73,616.62,288.1614,0,-89.7212695,221.9121421,-89.7246229,225.0973571,0.0000
254,732.54,135.19,310.18,439.94,668.6024,0,-89.7091506,224.6359056,-89.7186796,221.8158570,0.0000
255,511.79,535.19,85.41,934.20,767.9254,0,-89.7218140,223.2022854,-89.7353052,220.2648178,0.0000
256,519.22,626.07,755.82,719.58,211.2982,0,-89.7246911,223.2505305,-89.7280861,224.8909632,0.0000
257,754.98,519.65,438.26,567.50,541.6750,0,-89.7213221,224.7817015,-89.7229706,222.6996445,0.0000
258,50.25,734.79,447.71,775.02,394.2273,0,-89.7281332,220.2047646,-89.7299511,222.7648632,0.0000
259,828.36,686.28,513.54,693.87,438.7521,0,-89.7265974,225.2582302,-89.7272212,223.2191397,0.0000
260,816.66,976.54,692.84,578.78,421.3984,0,-89.7357865,225.1822763,-89.7233498,224.4563752,0.0000
261,599.71,712.91,285.72,414.47,770.5829,0,-89.7274403,223.7732777,-89.7178231,221.6470542,0.0000
262,591.40,567.90,506.74,429.99,584.4044,0,-89.7228495,223.7193141,-89.7183451,223.1722089,0.0000
263,24.39,254.99,900.80,351.46,549.1460,0,-89.7129432,220.0368064,-89.7157034,225.8914250,0.0000
264,312.57,293.80,958.40,625.19,287.7661,0,-89.7141720,221.9084378,-89.7249110,226.2888743,0.0000
265,22.88,499.53,362.38,829.99,430.3364,0,-89.7206851,220.0270431,-89.7318000,222.1760899,0.0000
266,471.50,339.79,817.88,560.70,307.9711,0,-89.7156279,222.9405894,-89.7227418,225.3191826,0.0000
267,470.55,717.81,944.96,730.99,207.6545,0,-89.7275957,222.9344663,-89.7284699,226.1960848,0.0000
268,722.53,862.86,614.10,416.58,582.5654,0,-89.7321876,224.5709005,-89.7178940,223.9130377,0.0000
269,298.06,946.56,206.37,442.94,825.4042,0,-89.7348376,221.8141655,-89.7187806,221.0994993,0.0000
270,769.26,109.35,431.47,418.82,586.4514,0,-89.7083324,224.8743991,-89.7179694,222.6528381,0.0000
271,954.73,665.54,725.24,442.31,481.3730,0,-89.7259408,226.0789260,-89.7187595,224.6799613,0.0000
272,431.06,143.63,492.74,571.70,423.4622,0,-89.7094176,222.6779507,-89.7231117,223.0755830,0.0000
273,737.32,101.07,392.87,433.51,602.6434,0,-89.7080703,224.6670004,-89.7184636,222.3864641,0.0000
274,535.24,470.25,659.73,822.76,200.5292,0,-89.7197582,223.3545551,-89.7315569,224.2279260,0.0000
275,36.71,16.93,758.42,849.26,3.5625,1,-89.7054064,220.1168187,-89.7324483,224.9089067,0.7625
276,381.66,185.94,165.27,556.03,712.4044,0,-89.7107573,222.3571503,-89.7225847,220.8159275,0.0000
277,388.09,769.41,24.54,540.66,913.3252,0,-89.7292293,222.3989077,-89.7220677,219.8448534,0.0000
278,762.70,619.04,669.60,783.76,245.0758,0,-89.7244687,224.8318299,-89.7302451,224.2960244,0.0000
279,579.50,39.20,847.91,775.40,48.5601,0,-89.7061115,223.6420212,-89.7299637,225.5264576,0.0000
280,346.87,288.46,837.79,951.83,86.0452,0,-89.7140028,222.1312063,-89.7358983,225.4566286,0.0000
281,545.45,531.94,600.26,732.16,300.8198,0,-89.7217113,223.4208581,-89.7285094,223.8175329,0.0000
282,383.20,727.26,468.72,698.01,441.5171,0,-89.7278949,222.3671398,-89.7273604,222.9098313,0.0000
283,983.68,138.34,402.42,877.04,493.7938,0,-89.7092501,226.2669965,-89.7333826,222.4523897,0.0000
284,52.51,457.46,709.58,746.76,180.0257,0,-89.7193532,220.2194769,-89.7290003,224.5718682,0.0000
285,931.95,267.88,455.93,472.50,564.2341,0,-89.7133513,225.9310086,-89.7197750,222.8215985,0.0000
286,211.22,610.38,643.68,429.09,521.3085,0,-89.7241945,221.2502164,-89.7183148,224.1171514,0.0000
287,623.66,659.09,301.73,934.94,574.2544,0,-89.7257367,223.9288197,-89.7353304,221.7575453,0.0000
288,712.45,84.00,335.47,451.74,633.0338,0,-89.7075300,224.5054808,-89.7190767,221.9903535,0.0000
289,781.01,467.58,714.17,783.61,189.3366,0,-89.7196736,224.9507249,-89.7302400,224.6035827,0.0000
290,762.88,255.62,793.35,957.98,141.1588,0,-89.7129634,224.8329596,-89.7361052,225.1499548,0.0000
291,156.62,631.92,917.79,597.48,347.0461,0,-89.7248764,220.8956324,-89.7239789,226.0086490,0.0000
292,694.88,738.68,183.37,698.18,736.9017,0,-89.7282564,224.3913644,-89.7273661,220.9408064,0.0000
293,683.95,934.64,235.26,980.78,666.5919,0,-89.7344601,224.3203939,-89.7368722,221.2988647,0.0000
294,69.07,895.86,235.27,938.32,580.0636,0,-89.7332323,220.3269852,-89.7354440,221.2989823,0.0000
295,58.82,977.92,575.06,833.43,284.1237,0,-89.7358303,220.2604262,-89.7319158,223.6436786,0.0000
296,185.58,682.40,205.70,780.02,630.1019,0,-89.7264746,221.0836628,-89.7301191,221.0948942,0.0000
297,721.70,966.83,276.94,455.91,793.5059,0,-89.7354794,224.5655512,-89.7192169,221.5864755,0.0000
298,355.65,870.30,934.87,358.94,594.2283,0,-89.7324233,222.1882252,-89.7159551,226.1265026,0.0000
299,636.01,58.77,468.39,830.94,371.2215,0,-89.7067313,224.0090099,-89.7318321,222.9075736,0.0000
300,598.62,63.74,536.82,452.40,475.3842,0,-89.7068885,223.7662159,-89.7190990,223.3797761,0.0000
301,453.29,669.20,394.65,628.99,539.3737,0,-89.7260565,222.8223606,-89.7250388,222.3987574,0.0000
302,973.40,457.50,36.74,377.19,994.4304,0,-89.7193546,226.2001822,-89.7165688,219.9290357,0.0000
303,543.75,243.94,367.92,931.46,477.3855,0,-89.7125934,223.4098347,-89.7352132,222.2143078,0.0000
304,153.38,67.00,551.19,960.20,248.6123,0,-89.7069918,220.8745840,-89.7361800,223.4789109,0.0000
305,795.23,611.79,824.79,912.44,75.7187,0,-89.7242390,225.0430590,-89.7345734,225.3669221,0.0000
306,831.33,223.45,622.23,701.01,284.8530,0,-89.7119447,225.2775338,-89.7274615,223.9691395,0.0000
307,884.63,288.71,678.34,423.21,462.4088,0,-89.7140108,225.6237027,-89.7181169,224.3563257,0.0000
308,100.23,527.47,526.06,845.24,279.1458,0,-89.7215697,220.5293769,-89.7323129,223.3055430,0.0000
309,557.96,985.25,454.74,627.38,539.0990,0,-89.7360625,223.5021149,-89.7249847,222.8134158,0.0000
310,203.74,631.19,637.90,785.06,226.3982,0,-89.7248534,221.2016459,-89.7302887,224.0772490,0.0000
311,376.13,914.99,740.40,914.39,122.9014,0,-89.7338380,222.3212045,-89.7346390,224.7845746,0.0000
312,994.09,284.74,929.85,791.06,46.4922,0,-89.7138850,226.3346087,-89.7304905,226.0918240,0.0000
313,677.31,247.57,767.03,816.35,93.5905,0,-89.7127085,224.2772408,-89.7313411,224.9683450,0.0000
314,901.04,609.99,949.53,839.48,55.6097,0,-89.7241821,225.7302571,-89.7321191,226.2276375,0.0000
315,20.18,952.62,342.79,734.21,528.8847,0,-89.7350293,220.0095159,-89.7285781,222.0408734,0.0000
316,594.73,760.00,214.64,827.00,668.9027,0,-89.7289314,223.7409513,-89.7316993,221.1565757,0.0000
317,933.06,369.85,890.52,844.17,8.5335,1,-89.7165796,225.9382060,-89.7322770,225.8204290,0.4311
318,783.25,493.51,593.23,465.03,499.7112,0,-89.7204946,224.9652491,-89.7195237,223.7689987,0.0000
319,687.27,804.67,158.96,662.53,776.8975,0,-89.7303456,224.3419102,-89.7261672,220.7723571,0.0000
320,879.52,96.46,737.22,946.27,193.7188,0,-89.7079244,225.5904836,-89.7357115,224.7626418,0.0000
321,450.23,633.42,258.30,830.50,596.8672,0,-89.7249240,222.8024857,-89.7318173,221.4578494,0.0000
322,573.80,17.12,326.54,838.88,502.3192,0,-89.7054127,223.6050007,-89.7320990,221.9287280,0.0000
323,17.96,541.36,606.22,618.14,354.3312,0,-89.7220094,219.9950846,-89.7246739,223.8586626,0.0000
324,199.68,530.91,210.08,490.18,732.4783,0,-89.7216786,221.1752650,-89.7203696,221.1250928,0.0000
325,346.07,622.75,378.22,610.89,548.5236,0,-89.7245861,222.1260076,-89.7244302,222.2853810,0.0000
326,488.94,865.21,102.12,511.38,878.2391,0,-89.7322621,223.0538745,-89.7210827,220.3801669,0.0000
327,717.57,518.23,893.95,989.85,113.7009,0,-89.7212771,224.5387177,-89.7371773,225.8441092,0.0000
328,794.04,168.11,560.17,647.35,355.0770,0,-89.7101927,225.0353757,-89.7256563,223.5409226,0.0000
329,259.22,443.66,10.20,658.96,836.1996,0,-89.7189164,221.5619381,-89.7260469,219.7458953,0.0000
330,984.78,15.12,13.52,505.84,916.4355,0,-89.7053494,226.2741205,-89.7208964,219.7687841,0.0000
331,90.58,869.25,668.27,692.91,308.3369,0,-89.7323900,220.4666825,-89.7271888,224.2868113,0.0000
332,899.84,367.48,600.86,918.74,302.5500,0,-89.7165045,225.7224584,-89.7347854,223.8216857,0.0000
333,986.64,87.28,744.16,314.71,508.2938,0,-89.7076337,226.2862185,-89.7144672,224.8105380,0.0000
334,729.42,992.35,477.34,809.49,452.1783,0,-89.7362870,224.6156487,-89.7311103,222.9693361,0.0000
335,909.16,567.43,170.64,729.36,751.0689,0,-89.7228347,225.7830322,-89.7284149,220.8529919,0.0000
336,548.02,175.97,479.39,403.80,563.6251,0,-89.7104415,223.4375827,-89.7174642,222.9834899,0.0000
337,384.70,532.09,871.25,837.68,71.9399,0,-89.7217159,222.3769006,-89.7320587,225.6874971,0.0000
338,699.95,676.12,918.51,852.75,56.8017,0,-89.7262758,224.4242968,-89.7325657,226.0136264,0.0000
339,812.97,374.36,582.00,584.05,402.8100,0,-89.7167223,225.1582853,-89.7235274,223.6915368,0.0000
340,271.79,401.86,886.93,479.49,416.4551,0,-89.7175930,221.6436094,-89.7200100,225.7957110,0.0000
341,741.70,640.28,472.77,856.47,418.6364,0,-89.7251412,224.6954576,-89.7326908,222.9377834,0.0000
342,221.54,395.98,377.42,977.42,435.3650,0,-89.7174068,221.3172643,-89.7367593,222.2798169,0.0000
343,398.53,495.77,144.68,552.18,769.7109,0,-89.7205661,222.4666969,-89.7224551,220.6738377,0.0000
344,923.98,988.46,551.57,751.82,423.0992,0,-89.7361640,225.8792752,-89.7291705,223.4815398,0.0000
345,31.06,580.49,743.26,984.84,73.3259,0,-89.7232481,220.0801875,-89.7370089,224.8043064,0.0000
346,14.10,173.83,270.92,694.06,523.3040,0,-89.7103740,219.9700237,-89.7272277,221.5449367,0.0000
347,661.45,139.06,13.82,753.84,837.4628,0,-89.7092730,224.1742461,-89.7292386,219.7708160,0.0000
348,289.54,153.63,356.02,698.65,468.9191,0,-89.7097343,221.7588526,-89.7273821,222.1321685,0.0000
349,196.64,590.48,435.38,678.81,447.5835,0,-89.7235644,221.1555523,-89.7267148,222.6797879,0.0000
350,430.78,76.00,144.48,823.65,668.3086,0,-89.7072767,222.6761556,-89.7315867,220.6724507,0.0000
351,18.57,634.25,202.81,627.66,664.6386,0,-89.7249503,219.9990375,-89.7249941,221.0749555,0.0000
352,317.46,217.79,703.07,816.25,112.4484,0,-89.7117656,221.9401677,-89.7313378,224.5270002,0.0000
353,898.71,41.23,448.30,868.26,430.9229,0,-89.7061758,225.7151398,-89.7330872,222.7689388,0.0000
354,457.28,922.09,887.89,589.68,358.8773,0,-89.7340629,222.8482643,-89.7237165,225.8023027,0.0000
355,51.08,104.55,63.14,418.19,828.9315,0,-89.7081807,220.2101772,-89.7179482,220.1111521,0.0000
356,222.58,318.27,572.89,754.98,259.1771,0,-89.7149468,221.3239874,-89.7292767,223.6286896,0.0000
357,912.44,284.16,966.47,985.02,169.4915,0,-89.7138668,225.8043083,-89.7370148,226.3445532,0.0000
358,348.52,530.33,955.86,713.83,226.2603,0,-89.7216603,222.1419073,-89.7278927,226.2713241,0.0000
359,135.66,140.00,185.75,444.02,723.7732,0,-89.7093028,220.7594952,-89.7188170,220.9572690,0.0000
360,560.79,829.24,34.94,752.77,860.3922,0,-89.7311234,223.5204882,-89.7292026,219.9165575,0.0000
361,585.81,335.37,939.41,543.85,329.0978,0,-89.7154880,223.6829881,-89.7221751,226.1578191,0.0000
362,355.76,993.85,788.51,451.77,517.2042,0,-89.7363348,222.1889197,-89.7190777,225.1165481,0.0000
363,525.54,514.66,686.50,834.16,174.9521,0,-89.7211640,223.2916018,-89.7319403,224.4125998,0.0000
364,673.72,741.87,411.03,788.38,491.2754,0,-89.7283574,224.2539344,-89.7304004,222.5117604,0.0000
365,364.51,766.26,345.45,523.11,647.1913,0,-89.7291293,222.2457668,-89.7214773,222.0592429,0.0000
366,993.57,480.17,201.37,707.81,727.7279,0,-89.7200722,226.3312164,-89.7276902,221.0649918,0.0000
367,996.08,987.41,856.81,964.37,98.0509,0,-89.7361309,226.3474995,-89.7363203,225.5878514,0.0000
368,895.22,417.41,81.85,684.76,832.0740,0,-89.7180852,225.6924470,-89.7269149,220.2402832,0.0000
369,214.23,457.90,300.91,539.36,621.5900,0,-89.7193670,221.2697790,-89.7220238,221.7519116,0.0000
370,77.06,925.49,461.84,521.34,574.1657,0,-89.7341705,220.3789226,-89.7214179,222.8623853,0.0000
371,911.15,393.86,352.73,952.09,554.6286,0,-89.7173398,225.7959555,-89.7359070,222.1094810,0.0000
